Unnamed: 0,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design,bws_score,coal_price,avg_max_temp
99,NORTH CHENNAI TPS5,NORTH CHENNAI TPS,Tamil Nadu,SR,STATE SECTOR, 5-10 years,7.13483915126625,600.0,8.18244287532885,0.5682251996756146,0.85,0.15,8.456716150763087,1852020.837017116,12.377133480116358,12.24,Contracted,0.1771711606102861,328124.68116875604,2675.839332842387,2768.98596671538,0.3213944833849469,2209960.2417221493,Operational,2245243.2065429385,N,1852020.837017116,0.0787763292499882,0.6445828140161263,3.256173634451029,0.0604828554343779,972.4860985957328,1450.4626784370596,1.272601066445391,Requsted for FGD implementation,N,N,767.6158996033331,1109.63890724587,340.93511980536874,Requsted for FGD impleme,1052.4194942790025,481.6184910194847,570.8010032595176,2322349.623261672,19688716.84396453,5332853.958116888,432277.77383323887,1822263.9768674057,1,0.2893427362389895,3.9,37.96
107,STERLITE TPP1,STERLITE TPP,Odisha,ER,PVT SECTOR, 10-15 years,10.17659137577,600.0,0.112268817204301,0.0077964456391875,0.8,0.15,0.1743,38171.7,11.583729881827516,11.52,Contracted,0.069427017984107,2650.1473023839394,2691.316992936269,2953.196672545588,0.3195461561225185,34311.54107170546,Operational,2116193.6556128594,N,38171.7,0.05,0.005613440860215,2.061061431791861,0.2686479563422599,8.445841913342651,855.3483061524237,0.6616566674762331,Unknown,N,N,11.128248770017436,1040.621131400223,4.677867383512542,Unknown,8.007133608773014,5.832377944081768,2.1747556646912485,33984.06948333298,140453.96012396432,73170.47186559135,8459.744001722174,15869.4443032258,1,0.0837909368365761,1.66,41.32
108,AVANTHA BHANDAR1,AVANTHA BHANDAR,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.17659137577002,600.0,0.149956223761168,0.0104136266500811,0.85,0.15,0.1497,32784.3,11.457029881827516,12.24,Contracted,0.28,9179.604,2691.701142940451,2969.244217882382,0.3195005516327582,37918.49682069261,Operational,0.0,N,0.0,0.055651687553528,0.0083453169114634,2.173870683941864,0.2699413195419091,11.898468512879573,958.4889644813584,0.7276635425915446,Tender specification made,N,N,14.003604223856348,1036.1858801745568,6.248175990048667,Tender specification made,11.825891651488496,9.96284699786398,1.8630446536245195,45638.80665967828,206318.06693613387,97732.9941208868,6858.1835387873125,23592.578102651303,1,0.1399765094174352,1.59,43.4
109,VIZAG TPS2,VIZAG TPS,Andhra Pradesh,SR,PVT SECTOR, 0-5 years,4.17522245037645,520.0,3.27960993131698,0.2627892573170657,0.85,0.15,3.640229294945204,690915.5201805998,11.810268521115674,10.608,Contracted,0.0490133570073846,33864.089052554635,2698.391761427446,2892.5067212890344,0.3187083552112021,941344.1583916548,Operational,1912688.9367806527,N,690915.5201805998,0.0206421333402479,0.0676981455062464,2.476471835783609,0.1657289160880878,296.44794939508927,951.1662076880076,0.9265795651070444,Feasibility Study completed,N,N,301.2011872299385,908.8634173366008,136.65041380487418,Feasibility Study completed,320.82791737423986,152.7206367925662,168.10728058167365,972345.111377915,5745754.411275962,2137464.4552712883,101390.56645603216,191385.6360645609,1,0.3737469423015516,3.43,41.83
110,SAGARDIGHI TPS4,SAGARDIGHI TPS,West Bengal,ER,STATE SECTOR, 0-5 years,3.42231348391512,500.0,4.66935419955153,0.3891128499626274,0.85,0.15,6.367868044988036,1162135.9182103164,12.780329229603012,10.2,Contracted,0.0006537161688912,759.7070401833098,2700.2510267705397,2852.6070450229736,0.3184889076881668,831645.9154333483,Operational,2922962.068309329,N,1162135.9182103164,0.095849721553511,0.4475562998617318,2.3770664466001583,0.1355161231947244,405.1268296191601,879.1678181457124,0.7603026383613841,BID opened,N,N,257.5105366841548,532.4766231391951,194.5564249813137,Bid opened,369.63929356189175,314.542810969334,55.09648259255763,1365282.850248201,6712518.025834892,3043221.2487554126,118323.86437569896,1265261.3521863096,1,0.0774651127780802,1.99,38.17
111,VIZAG TPS1,VIZAG TPS,Andhra Pradesh,SR,PVT SECTOR, 0-5 years,4.42436687200547,520.0,3.21815514729627,0.2578649957769447,0.85,0.15,3.5796082164141385,679409.6394754035,11.818160170670774,10.608,Contracted,0.0490133570073846,33300.14721386647,2700.2953585992464,2896.0381375072666,0.3184836789284107,924832.5712474552,Operational,1912688.9367806527,N,679409.6394754035,0.0206421333402479,0.0664295876600948,2.4786785958159303,0.1669699087470561,291.15218827906165,951.9560439709388,0.9265795651070444,Feasibility Study completed,N,N,295.9179870246271,909.5045806604462,134.08979780401123,Feasibility Study completed,315.20045576119105,150.04185020783137,165.1586055533597,955289.7539959946,5638087.919291896,2097411.699241887,105427.48511337112,187799.36721694504,1,0.3737469423015516,3.43,41.83
112,UNCHAHAR STPS6,UNCHAHAR STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 0-5 years,3.17590691307323,500.0,3.89785620354185,0.3248213502951542,0.85,0.15,5.465556194533164,997464.0055023024,12.772524301471597,10.2,Contracted,0.0113618354854144,11333.021933139647,2700.782553714357,2874.391490161668,0.3184262275455131,947299.5796054144,Operational,2158476.1589836874,N,997464.0055023028,0.1008355282896844,0.3930423894813661,2.469071416640477,0.148665809995201,351.27911484940813,912.6102411937176,0.8012916915053128,Bid Awarded,N,N,295.4882099265644,726.5378033054217,162.41067514757708,Bid Awarded,327.68399968908375,163.45366127147673,164.23033841760696,1148406.381886792,5905526.210232799,2540402.444593077,91661.9971542386,1111148.1289289594,1,0.5913331785557139,2.04,44.53
113,MARWA TPS2,MARWA TPS,Chhattisgarh,WR,STATE SECTOR, 0-5 years,3.84120465434633,500.0,7.65451734184367,0.6378764451536392,0.85,0.15,9.842258951782547,1796212.2587003151,12.79359760742642,10.2,Contracted,0.0,0.0,2703.3041962861053,2773.426134359933,0.3181291995112864,1844028.5897348616,Operational,2101017.325432038,N,1796212.2587003151,0.0613065238126214,0.4692718496918624,1.7348392850336527,0.0854608758799619,484.6965448299646,643.2047600696781,0.4749409192971827,NIT issued,N,N,570.7268485229398,741.2914290599113,318.9382225768196,NIT issued,368.0161417854197,296.5305294757581,71.48561230966165,2175996.940282508,6873842.044030601,4988781.923183891,217711.31209233924,1326652.1670402812,1,0.1399765094174352,1.59,43.4
114,BOKARO A TPS1,BOKARO A TPS,Jharkhand,ER,CENTRAL SECTOR, 0-5 years,4.17522245037645,500.0,8.02438954063597,0.6686991283863309,0.85,0.15,10.281684204093212,1876407.367247011,12.804177621115674,10.2,Not contracted,0.0,0.0,2705.856271615332,2765.789118305708,0.3178291504325174,1890043.346821289,Operational,0.0,N,0.0,0.0647770328417716,0.519796144808945,1.7625915124048988,0.0718928844592416,516.2458127242796,653.925737689004,0.4835355003935497,Bid Awarded,N,N,584.968415841189,727.4551906929051,334.34956419316546,Bid Awarded,391.69884957475546,318.7505810699389,72.94826850481655,2274861.350435053,7336391.79107243,5229843.724577481,248077.49031977943,1469486.5724052591,1,0.0886061744895819,1.59,41.34
115,METTUR TPS EXT1,METTUR TPS EXT,Tamil Nadu,SR,STATE SECTOR, 5-10 years,7.58932238193018,600.0,7.8208142283313,0.5431120991896736,0.85,0.15,8.121705806103325,1778653.571536628,12.39152923644764,12.24,Contracted,0.2953146581761885,525262.4714921962,2705.947941911973,2807.396243548324,0.3178183832288879,1869805.281714629,Operational,0.0,N,0.0,0.08,0.625665138266504,2.9551971128056858,0.0725823464108809,843.5897383984315,1315.6182501850649,1.107728715990967,Unknown,N,N,696.650576559503,1050.8970464075207,325.8672595138042,Unknown,887.7321798573421,501.54320996812,386.1889698892221,2250502.7598259235,16380514.273254745,5097164.838022441,439491.7315252523,1768782.8751454905,1,0.2893427362389895,3.9,37.96
116,SAGARDIGHI TPS3,SAGARDIGHI TPS,West Bengal,ER,STATE SECTOR, 0-5 years,4.42436687200547,500.0,5.42678303696375,0.4522319197469791,0.85,0.15,7.277802639686419,1328198.981742771,12.812069270670774,10.2,Contracted,0.0006537161688912,868.2651498700827,2707.90725275822,2839.3979243691565,0.3175884252032714,962073.846296142,Operational,2922962.068309329,N,1328198.981742771,0.095849721553511,0.5201556430242926,2.3831322160452566,0.116659331303177,472.0450641979824,882.2223413869721,0.7603026383613841,BID opened,N,N,297.8961934303685,533.9863943861988,226.1159598734896,Bid opened,427.6102248563005,363.8729011449348,63.73732371136566,1579401.6403435534,7801374.108953412,3536870.570251384,177782.63062415336,1470502.889677968,1,0.0774651127780802,1.99,38.17
117,VINDHYACHAL STPS13,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 0-5 years,4.75838466803559,500.0,10.9841173649103,0.915343113742525,0.85,0.15,13.7317876287939,2506051.242254887,12.822649284360027,10.2,Contracted,0.0,0.0,2710.311944116359,2688.711392594756,0.3173066487298329,2422062.4446121445,Operational,2225291.3772412958,Pithead plant,2506051.242254887,0.0651793739500345,0.715937893238556,1.613610290908528,0.0283034164687425,646.9290958046707,601.5714045517229,0.4060353005994307,Unknown,N,N,749.6283266074587,701.707450610501,457.6715568712625,Unknown,437.6893800551468,410.27242118586815,27.41695886927863,3027144.9534048014,8432786.511018598,7158827.095817417,387008.45184256055,2023987.9254527,1,0.480175605372469,1.72,44.63
118,CHANDRAPUR STPS9,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 0-5 years,4.17522245037645,500.0,8.8910286667726,0.7409190555643833,0.85,0.15,11.286501716899608,2059786.5633341784,12.804177621115674,10.2,Contracted,0.0332788475094131,68547.3229431362,2713.359174147876,2749.4181928470903,0.3169502984322306,2133657.6990115647,Operational,2090888.7899448487,N,2059786.5633341784,0.0709607453193296,0.6309140208497092,1.9698324024784508,0.0387041294420341,639.255027109831,731.992564244901,0.5847830154075017,Feasiblity Study Carried Out,N,N,675.5338687857742,764.8244679038896,370.4595277821916,Bid opened,521.7715887292665,368.9980650793134,152.77352364995306,2505628.4868788333,9830801.094943115,5794670.141882708,274870.0155749607,1783621.6971590454,1,0.3002767882898282,2.38,42.66
119,MAITHON RB TPP2,MAITHON RB TPP,Jharkhand,ER,PVT SECTOR, 5-10 years,7.84120465434633,525.0,9.76446891343115,0.7749578502723136,0.85,0.15,10.8562650656202,2080331.793199471,11.90034900742642,10.71,Contracted,0.0179953767057718,37436.35429161838,2714.779945238532,2739.586718724592,0.3167844235435579,2201518.37645647,Operational,2328431.854866605,N,2080331.7931994712,0.0551110415994054,0.5381300524842054,1.7824379615021853,0.0294258173434093,635.2664423800802,695.7877583852534,0.503506630041204,Bid Awarded,N,N,689.8321612892028,749.7800178937987,406.85287139296463,Bid Awarded,491.622484547576,388.0280273224373,103.59445722513864,2741937.458440101,9295996.874192655,6363929.145280816,566927.0166709117,1521317.336095158,1,0.0886061744895819,1.59,41.34
120,CHANDRAPUR STPS8,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 5-10 years,5.1772758384668,500.0,8.55644520964581,0.7130371008038174,0.85,0.15,10.93031175679719,1994781.8956154871,12.835917662183435,10.2,Contracted,0.0332788475094131,66384.04251872581,2721.0154001355554,2766.2913900783165,0.3160584831519721,2065966.3014685493,Operational,2090888.7899448487,N,1994781.8956154876,0.0709607453193296,0.6071717293604741,1.9789816095067665,0.0483725378547972,618.0562415114084,735.047087486161,0.5847830154075017,Feasiblity Study Carried Out,N,N,654.1022062998314,766.9825563069919,356.5185504019087,Bid opened,505.21811435721264,357.29141001113703,147.92670434607552,2426136.123094806,9460852.516443497,5576607.548492794,328012.5159949872,1716501.1944581524,1,0.3002767882898282,2.38,42.66
121,MAITHON RB TPP1,MAITHON RB TPP,Jharkhand,ER,PVT SECTOR, 5-10 years,8.67351129363449,525.0,9.11428421138125,0.7233558897921627,0.85,0.15,10.16467482167117,1947805.812702738,11.926712320225873,10.71,Contracted,0.0179953767057718,35051.499349277896,2721.139214911358,2763.004110395695,0.3160441021493326,2072491.384316896,Operational,2328431.854866605,N,1947805.812702738,0.0551110415994054,0.5022976963222363,1.791001058659083,0.0494227430114612,595.8147825098807,698.451703244844,0.503506630041204,Bid Awarded,N,N,649.4023516613805,751.5363493185413,379.7618421408854,Bid Awarded,462.8093839494977,365.2864096431644,97.52297430633334,2581237.4857845004,8677006.224369396,5940175.491920356,585346.805913676,1420017.6886016002,1,0.0886061744895819,1.59,41.34
122,MARWA TPS1,MARWA TPS,Chhattisgarh,WR,STATE SECTOR, 5-10 years,6.17659137577002,500.0,7.77852295023143,0.6482102458526192,0.85,0.15,10.060009595448763,1835951.7511693991,12.867570981827516,10.2,Contracted,0.0,0.0,2721.147804940452,2787.8536861166563,0.3160431044717984,1883650.6058638908,Operational,2101017.325432038,N,1835951.7511693991,0.0613065238126214,0.4768742024753852,1.7536104800674983,0.0804273334453918,497.87822682145577,650.3236352740347,0.4749409192971827,NIT issued,N,N,582.9898625148742,746.1844463448834,324.1051229263096,NIT issued,375.9235796563594,302.90198026943983,73.02159938691959,2222751.8476329343,6985200.465021006,5069601.772414158,355747.40891261963,1348144.352862823,1,0.1399765094174352,1.59,43.4
123,VALLUR TPP3,VALLUR TPP,Tamil Nadu,SR,CENTRAL SECTOR, 5-10 years,6.25325119780971,500.0,5.12196389352604,0.4268303244605033,0.85,0.15,6.982312535006944,1274272.0376387674,12.869999181690623,10.2,Contracted,0.0,0.0,2721.7335271471597,2861.6212345938616,0.3159750913975133,1272592.0310226907,Operational,2101949.7621310647,N,1274272.0376387674,0.0798402848771933,0.4089390563898175,3.3057611704826293,0.08947068356193,618.0176114878828,1225.396663938736,1.2638334327394265,Bid Awarded,N,N,393.8672336015228,746.0139783612045,213.41516223025167,Bid Awarded,676.1318069020186,259.6418782618664,416.4899286401522,1502354.8656550597,12239635.95448315,3338206.6748402887,237158.188878076,1156088.705732495,1,0.2893427362389895,3.9,37.96
124,RIHAND STPS6,RIHAND STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 5-10 years,6.59000684462696,500.0,11.4575913157476,0.9547992763123,0.85,0.15,14.338769687919482,2616825.468045305,12.88066591680356,10.2,Contracted,0.0,0.0,2724.3065211266257,2689.662898596937,0.315676666091285,2526562.226854349,Operational,2225994.3073481447,Pithead plant,2616825.468045305,0.0663567881021487,0.7602889591000833,1.706019529147809,0.0429350503358396,713.4609207705807,636.473097320179,0.445923950474079,Bid Awarded,N,N,781.971009211421,705.1079551902548,477.39963815614993,Bid Awarded,501.58534933765054,427.9736075319413,73.61174180570927,3158748.4725984097,9660425.916093629,7467410.665694946,559081.2536568634,2149370.340090136,1,0.5913331785557139,2.04,44.53
125,KORBA-WEST TPS5,KORBA-WEST TPS,Chhattisgarh,WR,STATE SECTOR, 5-10 years,6.84188911704312,500.0,10.4309758682486,0.8692479890207168,0.85,0.15,13.15644733342428,2401051.6383499308,12.88864428778234,10.2,Contracted,0.0,0.0,2726.231036948665,2719.8682061205,0.3154538219044543,2494612.762772812,Operational,2075546.7976587936,Pithead plant,2401051.6383499308,0.0609419929121025,0.6356844574291193,1.5998052537904133,0.0084092242617658,609.0948448607571,595.8503063826968,0.3952214552610233,Feasiblity Study Completed,N,N,772.0826500781853,756.7524257081819,434.6239945103584,NIT issued,409.266482102738,401.1482509001476,8.1182312025904,2908015.1613431037,7794847.122203072,6798320.720787882,528441.2481322393,1797107.9312682468,1,0.1399765094174352,1.59,43.4
126,VINDHYACHAL STPS12,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 5-10 years,7.17590691307323,500.0,11.2734470717022,0.93945392264185,0.85,0.15,14.143823563364448,2581247.8003140115,12.899224301471596,10.2,Contracted,0.0,0.0,2728.783112277892,2699.212221725468,0.3151587959228106,2495569.938900003,Operational,2225291.3772412958,Pithead plant,2581247.8003140115,0.0651793739500345,0.7347962223923991,1.6325871693578071,0.0382966425819524,671.7783040948805,608.9406505135598,0.4060353005994307,Bid Awarded,N,N,772.378896089551,706.4896884442546,469.72696132092506,Bid Awarded,450.9728730863976,422.72383329701023,28.249039789387467,3119016.176983661,8654912.292054592,7347395.851575944,599003.3675728401,2077301.2517370973,1,0.480175605372469,1.72,44.63
127,KODARMA TPS2,KODARMA TPS,Jharkhand,ER,CENTRAL SECTOR, 5-10 years,7.25256673511293,500.0,8.07721581351413,0.6731013177928442,0.85,0.15,10.44040806618188,1905374.4720781927,12.901652501334702,10.2,Contracted,0.0,0.0,2729.3688344846,2787.846444140237,0.3150911628850624,1911496.6515794497,Operational,2149907.9369202843,N,1905374.4720781927,0.0851998116932827,0.6881772663174092,1.955605357898713,0.0632238691748098,576.5483980461543,725.8403253030245,0.5418343971078522,Bid Awarded,N,N,591.6082136638396,731.4186991103072,336.5506588964221,Bid Awarded,445.3382231705433,319.37966593994577,125.95855723059744,2308098.831886513,8275045.81457017,5264272.904555046,433759.6581987596,1945507.4116790337,1,0.0886061744895819,1.59,41.34
128,VALLUR TPP2,VALLUR TPP,Tamil Nadu,SR,CENTRAL SECTOR, 5-10 years,7.25256673511293,500.0,6.24116267810795,0.5200968898423292,0.85,0.15,8.31161155877798,1516869.1094769812,12.901652501334702,10.2,Contracted,0.0,0.0,2729.3688344846,2838.425301493153,0.3150911628850624,1538096.2349892964,Operational,2101949.7621310647,N,1516869.1094769817,0.0798402848771933,0.4982962061850458,3.3107830192357683,0.069645551513851,754.2044426463259,1228.44284148808,1.2638334327394265,Bid Awarded,N,N,476.0407847291872,748.106779124395,260.04844492116456,Bid Awarded,817.1949542358576,313.8116424312304,503.3833118046272,1815795.090768328,14914115.113013936,4067637.207899449,335160.6113445125,1408705.2999181966,1,0.2893427362389895,3.9,37.96
129,VINDHYACHAL STPS11,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 5-10 years,7.9233401779603,500.0,10.9839516173173,0.9153293014431084,0.85,0.15,13.831845419905292,2524311.789132716,12.922899250136892,10.2,Contracted,0.0,0.0,2734.4939037932927,2712.8979182200824,0.314500609713193,2443813.430488336,Operational,2225291.3772412958,Pithead plant,2524311.789132716,0.0651793739500345,0.7159270899142105,1.6395243228583614,0.0278501694215055,657.308638075727,611.2190244066308,0.4060353005994307,Bid Awarded,N,N,756.36025673614,707.9682285672611,457.6646507215542,Bid Awarded,441.6199870239786,413.9568140711364,27.663172952842142,3054329.7963361465,8432659.262372209,7158719.070901038,644410.5633339705,2023957.3839794293,1,0.480175605372469,1.72,44.63
130,RIHAND STPS5,RIHAND STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 5-10 years,8.00821355236139,500.0,10.8166125236153,0.9013843769679416,0.85,0.15,13.64051386633911,2489393.780606888,12.925587614271048,10.2,Contracted,0.0,0.0,2735.142381950719,2718.156186795174,0.3144260443899243,2410485.369678206,Operational,2225994.3073481447,Pithead plant,2489393.780606888,0.0663567881021487,0.717755665212589,1.7194412027555477,0.0208872592262229,678.8463175281221,640.7961657326723,0.445923950474079,Bid Awarded,N,N,746.0452219154047,707.9125043880604,450.6921884839709,Bid Awarded,478.54121041327454,408.31138398223897,70.2298264310356,3013627.3307511862,9119987.008426305,7049656.904284868,641390.6960602191,2029126.846805259,1,0.5913331785557139,2.04,44.53
