,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design
108,AVANTHA BHANDAR1,AVANTHA BHANDAR,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.17659137577002,600.0,0.149956223761168,0.010413626650081111,0.85,0.15,0.1497,32784.299999999996,11.457029881827516,12.24,Contracted,0.28,9179.604,2691.701142940451,2969.244217882382,0.31950055163275826,37918.49682069261,Operational,0.0,N,0.0,0.05565168755352804,0.008345316911463459,2.1738706839418636,0.26994131954190914,11.898468512879573,958.4889644813584,0.7276635425915446,Tender specification made,N,N,14.003604223856348,1036.1858801745568,6.248175990048667,Tender specification made,11.825891651488497,9.962846997863979,1.8630446536245195,45638.80665967828,206318.06693613387,97732.9941208868,6858.1835387873125,23592.578102651303,1
109,VIZAG TPS2,VIZAG TPS,Andhra Pradesh,SR,PVT SECTOR, 0-5 years,4.17522245037645,520.0,3.27960993131698,0.2627892573170657,0.85,0.15,3.640229294945204,690915.5201805998,11.810268521115674,10.608,Contracted,0.049013357007384684,33864.089052554635,2698.391761427446,2892.5067212890344,0.31870835521120217,941344.1583916547,Operational,1912688.9367806527,N,690915.5201805998,0.02064213334024792,0.06769814550624643,2.4764718357836095,0.16572891608808785,296.44794939508927,951.1662076880077,0.9265795651070445,Feasibility Study completed,N,N,301.2011872299385,908.8634173366007,136.65041380487418,Feasibility Study completed,320.82791737423986,152.7206367925662,168.10728058167365,972345.111377915,5745754.411275962,2137464.4552712883,101390.56645603215,191385.63606456094,1
110,SAGARDIGHI TPS4,SAGARDIGHI TPS,West Bengal,ER,STATE SECTOR, 0-5 years,3.42231348391512,500.0,4.66935419955153,0.38911284996262746,0.85,0.15,6.367868044988036,1162135.9182103164,12.780329229603012,10.2,Contracted,0.000653716168891204,759.7070401833098,2700.2510267705393,2852.6070450229736,0.31848890768816684,831645.9154333483,Operational,2922962.068309329,N,1162135.9182103164,0.09584972155351108,0.4475562998617318,2.3770664466001583,0.13551612319472447,405.1268296191601,879.1678181457124,0.7603026383613841,BID opened,N,N,257.5105366841548,532.4766231391951,194.55642498131374,Bid opened,369.63929356189175,314.542810969334,55.09648259255763,1365282.850248201,6712518.025834892,3043221.2487554126,118323.86437569896,1265261.3521863096,1
111,VIZAG TPS1,VIZAG TPS,Andhra Pradesh,SR,PVT SECTOR, 0-5 years,4.42436687200547,520.0,3.21815514729627,0.2578649957769447,0.85,0.15,3.5796082164141385,679409.6394754035,11.818160170670774,10.608,Contracted,0.049013357007384684,33300.14721386647,2700.2953585992464,2896.0381375072666,0.3184836789284107,924832.5712474553,Operational,1912688.9367806527,N,679409.6394754035,0.02064213334024792,0.0664295876600948,2.4786785958159303,0.16696990874705614,291.15218827906165,951.9560439709388,0.9265795651070445,Feasibility Study completed,N,N,295.9179870246271,909.5045806604462,134.08979780401125,Feasibility Study completed,315.20045576119105,150.04185020783137,165.15860555335973,955289.7539959946,5638087.919291896,2097411.699241887,105427.48511337112,187799.36721694504,1
112,UNCHAHAR STPS6,UNCHAHAR STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 0-5 years,3.17590691307323,500.0,3.89785620354185,0.3248213502951542,0.85,0.15,5.465556194533164,997464.0055023024,12.772524301471595,10.2,Contracted,0.011361835485414404,11333.021933139647,2700.782553714357,2874.3914901616677,0.31842622754551314,947299.5796054145,Operational,2158476.1589836874,N,997464.0055023027,0.10083552828968442,0.39304238948136616,2.4690714166404772,0.14866580999520101,351.27911484940813,912.6102411937176,0.8012916915053128,Bid Awarded,N,N,295.48820992656437,726.5378033054217,162.41067514757708,Bid Awarded,327.68399968908375,163.45366127147673,164.23033841760696,1148406.3818867921,5905526.210232799,2540402.4445930775,91661.9971542386,1111148.1289289594,1
113,MARWA TPS2,MARWA TPS,Chhattisgarh,WR,STATE SECTOR, 0-5 years,3.84120465434633,500.0,7.65451734184367,0.6378764451536392,0.85,0.15,9.842258951782549,1796212.2587003151,12.79359760742642,10.2,Contracted,0.0,0.0,2703.3041962861053,2773.426134359933,0.3181291995112864,1844028.5897348619,Operational,2101017.325432038,N,1796212.2587003151,0.0613065238126214,0.4692718496918624,1.7348392850336527,0.0854608758799619,484.6965448299646,643.2047600696781,0.4749409192971827,NIT issued,N,N,570.7268485229398,741.2914290599113,318.9382225768196,NIT issued,368.01614178541973,296.5305294757581,71.48561230966165,2175996.9402825073,6873842.044030601,4988781.923183891,217711.31209233924,1326652.1670402812,1
114,BOKARO A TPS1,BOKARO A TPS,Jharkhand,ER,CENTRAL SECTOR, 0-5 years,4.17522245037645,500.0,8.02438954063597,0.6686991283863309,0.85,0.15,10.281684204093212,1876407.367247011,12.804177621115674,10.2,Not contracted,0.0,0.0,2705.856271615332,2765.789118305708,0.3178291504325174,1890043.346821289,Operational,0.0,N,0.0,0.06477703284177162,0.519796144808945,1.7625915124048988,0.07189288445924169,516.2458127242796,653.925737689004,0.4835355003935497,Bid Awarded,N,N,584.968415841189,727.4551906929051,334.34956419316546,Bid Awarded,391.69884957475546,318.7505810699389,72.94826850481655,2274861.3504350535,7336391.79107243,5229843.724577481,248077.49031977943,1469486.5724052591,1
115,METTUR TPS EXT1,METTUR TPS EXT,Tamil Nadu,SR,STATE SECTOR, 5-10 years,7.58932238193018,600.0,7.8208142283313,0.5431120991896736,0.85,0.15,8.121705806103325,1778653.571536628,12.391529236447639,12.24,Contracted,0.2953146581761885,525262.4714921962,2705.9479419119734,2807.3962435483236,0.3178183832288879,1869805.2817146287,Operational,0.0,N,0.0,0.08,0.625665138266504,2.9551971128056858,0.07258234641088099,843.5897383984315,1315.6182501850649,1.107728715990967,Unknown,N,N,696.650576559503,1050.8970464075207,325.8672595138042,Unknown,887.7321798573421,501.54320996812004,386.18896988922205,2250502.7598259235,16380514.273254743,5097164.838022441,439491.7315252523,1768782.8751454905,1
116,SAGARDIGHI TPS3,SAGARDIGHI TPS,West Bengal,ER,STATE SECTOR, 0-5 years,4.42436687200547,500.0,5.42678303696375,0.4522319197469791,0.85,0.15,7.277802639686419,1328198.9817427713,12.812069270670774,10.2,Contracted,0.000653716168891204,868.2651498700827,2707.9072527582193,2839.3979243691565,0.31758842520327146,962073.8462961421,Operational,2922962.068309329,N,1328198.9817427713,0.09584972155351108,0.5201556430242926,2.3831322160452566,0.11665933130317703,472.04506419798236,882.2223413869721,0.7603026383613841,BID opened,N,N,297.8961934303685,533.9863943861988,226.11595987348957,Bid opened,427.61022485630053,363.87290114493476,63.73732371136566,1579401.6403435534,7801374.108953412,3536870.570251384,177782.63062415336,1470502.889677968,1
117,VINDHYACHAL STPS13,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 0-5 years,4.75838466803559,500.0,10.9841173649103,0.915343113742525,0.85,0.15,13.7317876287939,2506051.242254887,12.822649284360027,10.2,Contracted,0.0,0.0,2710.311944116359,2688.7113925947556,0.3173066487298329,2422062.4446121445,Operational,2225291.3772412953,Pithead plant,2506051.242254887,0.0651793739500345,0.715937893238556,1.613610290908528,0.028303416468742543,646.9290958046707,601.5714045517229,0.4060353005994307,Unknown,N,N,749.6283266074587,701.707450610501,457.6715568712625,Unknown,437.6893800551468,410.27242118586815,27.41695886927863,3027144.9534048014,8432786.511018598,7158827.095817417,387008.45184256055,2023987.9254527001,1
118,CHANDRAPUR STPS9,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 0-5 years,4.17522245037645,500.0,8.8910286667726,0.7409190555643833,0.85,0.15,11.286501716899608,2059786.5633341784,12.804177621115674,10.2,Contracted,0.0332788475094131,68547.3229431362,2713.3591741478754,2749.4181928470903,0.31695029843223066,2133657.6990115647,Operational,2090888.7899448492,N,2059786.5633341784,0.07096074531932961,0.6309140208497092,1.9698324024784508,0.038704129442034135,639.255027109831,731.992564244901,0.5847830154075017,Feasiblity Study Carried Out,N,N,675.5338687857742,764.8244679038896,370.4595277821916,Bid opened,521.7715887292665,368.9980650793134,152.77352364995306,2505628.4868788333,9830801.094943117,5794670.141882708,274870.0155749607,1783621.6971590454,1
119,MAITHON RB TPP2,MAITHON RB TPP,Jharkhand,ER,PVT SECTOR, 5-10 years,7.84120465434633,525.0,9.76446891343115,0.7749578502723136,0.85,0.15,10.856265065620201,2080331.793199471,11.900349007426419,10.71,Contracted,0.01799537670577187,37436.35429161838,2714.7799452385316,2739.586718724592,0.31678442354355796,2201518.37645647,Operational,2328431.854866605,N,2080331.7931994712,0.05511104159940545,0.5381300524842054,1.7824379615021853,0.029425817343409315,635.2664423800802,695.7877583852534,0.503506630041204,Bid Awarded,N,N,689.8321612892028,749.7800178937987,406.85287139296463,Bid Awarded,491.62248454757594,388.0280273224373,103.59445722513864,2741937.458440101,9295996.874192655,6363929.145280816,566927.0166709117,1521317.336095158,1
120,CHANDRAPUR STPS8,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 5-10 years,5.1772758384668,500.0,8.55644520964581,0.7130371008038174,0.85,0.15,10.93031175679719,1994781.8956154871,12.835917662183435,10.2,Contracted,0.0332788475094131,66384.04251872581,2721.0154001355554,2766.2913900783165,0.3160584831519721,2065966.3014685495,Operational,2090888.7899448492,N,1994781.8956154874,0.07096074531932961,0.6071717293604741,1.9789816095067665,0.048372537854797226,618.0562415114084,735.047087486161,0.5847830154075017,Feasiblity Study Carried Out,N,N,654.1022062998314,766.9825563069919,356.5185504019087,Bid opened,505.21811435721264,357.29141001113703,147.92670434607552,2426136.123094806,9460852.516443497,5576607.548492794,328012.51599498716,1716501.1944581524,1
121,MAITHON RB TPP1,MAITHON RB TPP,Jharkhand,ER,PVT SECTOR, 5-10 years,8.67351129363449,525.0,9.11428421138125,0.7233558897921627,0.85,0.15,10.16467482167117,1947805.812702738,11.926712320225871,10.71,Contracted,0.01799537670577187,35051.499349277896,2721.139214911358,2763.004110395695,0.3160441021493326,2072491.384316896,Operational,2328431.854866605,N,1947805.812702738,0.05511104159940545,0.5022976963222363,1.791001058659083,0.04942274301146123,595.8147825098807,698.451703244844,0.503506630041204,Bid Awarded,N,N,649.4023516613805,751.5363493185413,379.7618421408854,Bid Awarded,462.8093839494977,365.28640964316435,97.52297430633334,2581237.4857845004,8677006.224369396,5940175.491920356,585346.805913676,1420017.6886016002,1
122,MARWA TPS1,MARWA TPS,Chhattisgarh,WR,STATE SECTOR, 5-10 years,6.17659137577002,500.0,7.77852295023143,0.6482102458526192,0.85,0.15,10.060009595448763,1835951.7511693991,12.867570981827516,10.2,Contracted,0.0,0.0,2721.1478049404514,2787.8536861166563,0.3160431044717984,1883650.6058638908,Operational,2101017.325432038,N,1835951.7511693991,0.0613065238126214,0.47687420247538526,1.7536104800674983,0.08042733344539187,497.87822682145577,650.3236352740347,0.4749409192971827,NIT issued,N,N,582.9898625148742,746.1844463448834,324.1051229263096,NIT issued,375.92357965635944,302.90198026943983,73.02159938691959,2222751.8476329343,6985200.465021006,5069601.772414158,355747.40891261963,1348144.352862823,1
123,VALLUR TPP3,VALLUR TPP,Tamil Nadu,SR,CENTRAL SECTOR, 5-10 years,6.25325119780971,500.0,5.12196389352604,0.42683032446050334,0.85,0.15,6.982312535006944,1274272.0376387674,12.869999181690623,10.2,Contracted,0.0,0.0,2721.7335271471593,2861.6212345938616,0.31597509139751334,1272592.0310226907,Operational,2101949.7621310647,N,1274272.0376387674,0.07984028487719336,0.4089390563898175,3.3057611704826293,0.08947068356193,618.0176114878828,1225.3966639387359,1.2638334327394265,Bid Awarded,N,N,393.8672336015228,746.0139783612045,213.41516223025167,Bid Awarded,676.1318069020186,259.6418782618664,416.48992864015224,1502354.8656550597,12239635.95448315,3338206.6748402887,237158.18887807598,1156088.705732495,1
124,RIHAND STPS6,RIHAND STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 5-10 years,6.59000684462696,500.0,11.4575913157476,0.9547992763122999,0.85,0.15,14.338769687919482,2616825.4680453055,12.88066591680356,10.2,Contracted,0.0,0.0,2724.3065211266257,2689.662898596937,0.315676666091285,2526562.226854349,Operational,2225994.3073481447,Pithead plant,2616825.4680453055,0.06635678810214876,0.7602889591000833,1.706019529147809,0.04293505033583967,713.4609207705807,636.473097320179,0.445923950474079,Bid Awarded,N,N,781.971009211421,705.1079551902548,477.39963815614993,Bid Awarded,501.58534933765054,427.9736075319413,73.61174180570927,3158748.4725984097,9660425.916093629,7467410.665694946,559081.2536568634,2149370.340090136,1
125,KORBA-WEST TPS5,KORBA-WEST TPS,Chhattisgarh,WR,STATE SECTOR, 5-10 years,6.84188911704312,500.0,10.4309758682486,0.8692479890207168,0.85,0.15,13.15644733342428,2401051.6383499308,12.888644287782341,10.2,Contracted,0.0,0.0,2726.231036948665,2719.8682061205,0.3154538219044543,2494612.762772812,Operational,2075546.7976587939,Pithead plant,2401051.6383499308,0.06094199291210258,0.6356844574291193,1.5998052537904133,0.008409224261765871,609.0948448607571,595.8503063826968,0.39522145526102337,Feasiblity Study Completed,N,N,772.0826500781853,756.7524257081819,434.6239945103584,NIT issued,409.266482102738,401.14825090014756,8.1182312025904,2908015.1613431033,7794847.1222030725,6798320.720787882,528441.2481322393,1797107.9312682468,1
126,VINDHYACHAL STPS12,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 5-10 years,7.17590691307323,500.0,11.2734470717022,0.9394539226418501,0.85,0.15,14.143823563364448,2581247.8003140115,12.899224301471595,10.2,Contracted,0.0,0.0,2728.7831122778916,2699.212221725468,0.3151587959228106,2495569.938900003,Operational,2225291.3772412953,Pithead plant,2581247.8003140115,0.0651793739500345,0.7347962223923991,1.6325871693578071,0.03829664258195248,671.7783040948805,608.9406505135598,0.4060353005994307,Bid Awarded,N,N,772.378896089551,706.4896884442546,469.72696132092506,Bid Awarded,450.9728730863976,422.72383329701023,28.249039789387467,3119016.1769836615,8654912.292054592,7347395.851575944,599003.3675728401,2077301.2517370973,1
127,KODARMA TPS2,KODARMA TPS,Jharkhand,ER,CENTRAL SECTOR, 5-10 years,7.25256673511293,500.0,8.07721581351413,0.6731013177928442,0.85,0.15,10.440408066181881,1905374.4720781932,12.901652501334702,10.2,Contracted,0.0,0.0,2729.3688344845996,2787.8464441402375,0.31509116288506245,1911496.6515794497,Operational,2149907.9369202843,N,1905374.4720781932,0.08519981169328271,0.6881772663174092,1.955605357898713,0.06322386917480981,576.5483980461543,725.8403253030245,0.5418343971078522,Bid Awarded,N,N,591.6082136638396,731.4186991103072,336.5506588964221,Bid Awarded,445.3382231705433,319.37966593994577,125.95855723059745,2308098.831886513,8275045.81457017,5264272.904555046,433759.6581987596,1945507.4116790337,1
128,VALLUR TPP2,VALLUR TPP,Tamil Nadu,SR,CENTRAL SECTOR, 5-10 years,7.25256673511293,500.0,6.24116267810795,0.5200968898423292,0.85,0.15,8.31161155877798,1516869.1094769812,12.901652501334702,10.2,Contracted,0.0,0.0,2729.3688344845996,2838.425301493153,0.31509116288506245,1538096.2349892964,Operational,2101949.7621310647,N,1516869.1094769815,0.07984028487719336,0.4982962061850458,3.3107830192357683,0.06964555151385103,754.2044426463259,1228.44284148808,1.2638334327394265,Bid Awarded,N,N,476.0407847291872,748.106779124395,260.04844492116456,Bid Awarded,817.1949542358576,313.8116424312304,503.38331180462717,1815795.090768328,14914115.113013936,4067637.207899449,335160.6113445125,1408705.2999181966,1
129,VINDHYACHAL STPS11,VINDHYACHAL STPS,Madhya Pradesh,WR,CENTRAL SECTOR, 5-10 years,7.9233401779603,500.0,10.9839516173173,0.9153293014431084,0.85,0.15,13.831845419905292,2524311.7891327157,12.922899250136892,10.2,Contracted,0.0,0.0,2734.4939037932927,2712.8979182200824,0.31450060971319305,2443813.430488336,Operational,2225291.3772412953,Pithead plant,2524311.7891327157,0.0651793739500345,0.7159270899142105,1.6395243228583614,0.027850169421505557,657.308638075727,611.2190244066308,0.4060353005994307,Bid Awarded,N,N,756.36025673614,707.9682285672611,457.6646507215542,Bid Awarded,441.6199870239786,413.9568140711364,27.663172952842142,3054329.7963361465,8432659.262372209,7158719.070901038,644410.5633339705,2023957.3839794293,1
130,RIHAND STPS5,RIHAND STPS,Uttar Pradesh,NR,CENTRAL SECTOR, 5-10 years,8.00821355236139,500.0,10.8166125236153,0.9013843769679417,0.85,0.15,13.64051386633911,2489393.780606888,12.925587614271047,10.2,Contracted,0.0,0.0,2735.142381950719,2718.156186795174,0.3144260443899243,2410485.369678206,Operational,2225994.3073481447,Pithead plant,2489393.780606888,0.06635678810214876,0.717755665212589,1.7194412027555477,0.020887259226222938,678.8463175281221,640.7961657326723,0.445923950474079,Bid Awarded,N,N,746.0452219154047,707.9125043880604,450.6921884839709,Bid Awarded,478.54121041327454,408.31138398223897,70.2298264310356,3013627.3307511862,9119987.008426303,7049656.904284868,641390.6960602191,2029126.8468052587,1
131,MAUDA TPS2,MAUDA TPS,Maharashtra,WR,CENTRAL SECTOR, 5-10 years,7.17590691307323,500.0,6.3853825493935,0.5321152124494584,0.85,0.15,8.476397886844643,1546942.6143491473,12.899224301471595,10.2,Contracted,0.02964097445131658,45852.886509575954,2735.4658359573978,2840.5493916397254,0.314388865214617,1581539.671022319,Operational,2093013.5739449593,N,1546942.6143491473,0.07300969370231264,0.46619482410331164,2.230948136722207,0.09959051127104479,519.9591914802193,826.5719240041732,0.7031273808594438,Bid Awarded,N,N,499.49974950487325,768.3825180353452,266.05760622472917,Bid Awarded,465.4962011015582,276.6954292226827,188.8007718788754,1859144.4378968289,8489127.955416406,4161631.5715806433,339280.9338616985,1317953.2803123223,1
132,BELLARY TPS2,BELLARY TPS,Karnataka,SR,STATE SECTOR, 5-10 years,8.17522245037645,500.0,5.20379386620053,0.4336494888500442,0.85,0.15,7.138068054332994,1302697.4199157713,12.930877621115675,10.2,Contracted,0.0,0.0,2736.418419615332,2874.0519077067866,0.31427942226791955,1584922.7229538092,Operational,1722144.025456492,N,1302697.4199157713,0.06670241413367074,0.3471056135295634,3.4981932999927965,0.08318652632835803,664.4415045609501,1297.1251684566319,1.3770499475915714,BID Opened,N,N,490.53358275420396,915.4544280658331,216.8247444250221,NIT issued,751.721981611756,227.65523785438444,524.0667437573715,1532987.303067817,13549146.112672918,3391538.827636065,315003.5158474838,981282.8420950709,1
